"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"India","Jammu and Kashmir",2021-02-03,124659,1941,122049,669,"IN","IND"
"India","Jharkhand",2021-02-03,118839,1077,117309,453,"IN","IND"
"India","Karnataka",2021-02-03,940596,12225,922437,5934,"IN","IND"
"India","Kerala",2021-02-03,944709,3796,871548,69365,"IN","IND"
"India","Ladakh",2021-02-03,9735,130,9535,70,"IN","IND"
"India","Lakshadweep",2021-02-03,122,0,61,61,"IN","IND"
"India","Madhya Pradesh",2021-02-03,255689,3816,249443,2430,"IN","IND"
"India","Maharashtra",2021-02-03,2033266,51169,1943335,38762,"IN","IND"
"India","Manipur",2021-02-03,29086,372,28603,111,"IN","IND"
"India","Meghalaya",2021-02-03,13774,147,13575,52,"IN","IND"
"India","Mizoram",2021-02-03,4376,9,4337,30,"IN","IND"
"India","Nagaland",2021-02-03,12117,88,11963,66,"IN","IND"
"India","Odisha",2021-02-03,335282,1906,332499,877,"IN","IND"
"India","Puducherry",2021-02-03,39146,652,38215,279,"IN","IND"
"India","Punjab",2021-02-03,173861,5628,166103,2130,"IN","IND"
"India","Rajasthan",2021-02-03,317766,2770,313304,1692,"IN","IND"
"India","Sikkim",2021-02-03,6098,135,5877,86,"IN","IND"
"India","Tamil Nadu",2021-02-03,839866,12371,823001,4494,"IN","IND"
"India","Telangana",2021-02-03,295101,1606,291510,1985,"IN","IND"
"India","Tripura",2021-02-03,33351,391,32948,12,"IN","IND"
"India","Unknown",2021-02-03,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-03,600837,8674,587398,4765,"IN","IND"
"India","Uttarakhand",2021-02-03,96281,1655,93629,997,"IN","IND"
"India","West Bengal",2021-02-03,570581,10195,555190,5196,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-04,4994,62,4932,0,"IN","IND"
"India","Andhra Pradesh",2021-02-04,888178,7157,879867,1154,"IN","IND"
"India","Arunachal Pradesh",2021-02-04,16829,56,16765,8,"IN","IND"
"India","Assam",2021-02-04,217186,1084,214374,1728,"IN","IND"
"India","Bihar",2021-02-04,259936,1510,257702,724,"IN","IND"
"India","Chandigarh",2021-02-04,21036,337,20512,187,"IN","IND"
"India","Chhattisgarh",2021-02-04,306743,3724,298724,4295,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-04,3398,2,3392,4,"IN","IND"
"India","Delhi",2021-02-04,635639,10871,623574,1194,"IN","IND"
"India","Goa",2021-02-04,53717,770,52165,782,"IN","IND"
"India","Gujarat",2021-02-04,262681,4392,255489,2800,"IN","IND"
"India","Haryana",2021-02-04,268209,3026,264221,962,"IN","IND"
"India","Himachal Pradesh",2021-02-04,57693,982,56272,439,"IN","IND"
"India","Jammu and Kashmir",2021-02-04,124719,1943,122124,652,"IN","IND"
"India","Jharkhand",2021-02-04,118897,1077,117373,447,"IN","IND"
"India","Karnataka",2021-02-04,941070,12227,922907,5936,"IN","IND"
"India","Kerala",2021-02-04,950811,3813,877889,69109,"IN","IND"
"India","Ladakh",2021-02-04,9740,130,9538,72,"IN","IND"
"India","Lakshadweep",2021-02-04,126,0,61,65,"IN","IND"
"India","Madhya Pradesh",2021-02-04,255855,3818,249706,2331,"IN","IND"
"India","Maharashtra",2021-02-04,2036002,51215,1948674,36113,"IN","IND"
"India","Manipur",2021-02-04,29099,372,28614,113,"IN","IND"
"India","Meghalaya",2021-02-04,13794,147,13584,63,"IN","IND"
"India","Mizoram",2021-02-04,4376,9,4342,25,"IN","IND"
"India","Nagaland",2021-02-04,12121,88,11970,63,"IN","IND"
"India","Odisha",2021-02-04,335369,1907,332611,851,"IN","IND"
"India","Puducherry",2021-02-04,39185,652,38240,293,"IN","IND"
"India","Punjab",2021-02-04,174057,5635,166263,2159,"IN","IND"
"India","Rajasthan",2021-02-04,317905,2771,313496,1638,"IN","IND"
"India","Sikkim",2021-02-04,6103,135,5886,82,"IN","IND"
"India","Tamil Nadu",2021-02-04,840360,12375,823518,4467,"IN","IND"
"India","Telangana",2021-02-04,295270,1607,291699,1964,"IN","IND"
"India","Tripura",2021-02-04,33352,391,32949,12,"IN","IND"
"India","Unknown",2021-02-04,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-04,600970,8680,587661,4629,"IN","IND"
"India","Uttarakhand",2021-02-04,96384,1659,93723,1002,"IN","IND"
"India","West Bengal",2021-02-04,570787,10199,555491,5097,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-05,4997,62,4932,3,"IN","IND"
"India","Andhra Pradesh",2021-02-05,888275,7158,880046,1071,"IN","IND"
"India","Arunachal Pradesh",2021-02-05,16829,56,16765,8,"IN","IND"
"India","Assam",2021-02-05,217193,1084,214403,1706,"IN","IND"
"India","Bihar",2021-02-05,260034,1512,257914,608,"IN","IND"
"India","Chandigarh",2021-02-05,21060,338,20535,187,"IN","IND"
"India","Chhattisgarh",2021-02-05,307079,3732,298987,4360,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-05,3398,2,3394,2,"IN","IND"
"India","Delhi",2021-02-05,635793,10873,623714,1206,"IN","IND"
"India","Goa",2021-02-05,53773,770,52243,760,"IN","IND"
"India","Gujarat",2021-02-05,262948,4393,255914,2641,"IN","IND"
"India","Haryana",2021-02-05,268293,3027,264317,949,"IN","IND"
"India","Himachal Pradesh",2021-02-05,57764,982,56320,462,"IN","IND"
"India","Jammu and Kashmir",2021-02-05,124785,1944,122187,654,"IN","IND"
"India","Jharkhand",2021-02-05,118938,1077,117420,441,"IN","IND"
"India","Karnataka",2021-02-05,941500,12230,923377,5893,"IN","IND"
"India","Kerala",2021-02-05,956421,3832,884542,68047,"IN","IND"
"India","Ladakh",2021-02-05,9743,130,9541,72,"IN","IND"
"India","Lakshadweep",2021-02-05,141,0,65,76,"IN","IND"
"India","Madhya Pradesh",2021-02-05,256017,3819,250005,2193,"IN","IND"
"India","Maharashtra",2021-02-05,2038630,51255,1952187,35188,"IN","IND"
"India","Manipur",2021-02-05,29110,372,28625,113,"IN","IND"
"India","Meghalaya",2021-02-05,13821,147,13593,81,"IN","IND"
"India","Mizoram",2021-02-05,4381,9,4345,27,"IN","IND"
"India","Nagaland",2021-02-05,12126,88,11970,68,"IN","IND"
"India","Odisha",2021-02-05,335466,1908,332733,825,"IN","IND"
"India","Puducherry",2021-02-05,39235,654,38267,314,"IN","IND"
"India","Punjab",2021-02-05,174256,5635,166477,2144,"IN","IND"
"India","Rajasthan",2021-02-05,318021,2771,313669,1581,"IN","IND"
"India","Sikkim",2021-02-05,6105,135,5893,77,"IN","IND"
"India","Tamil Nadu",2021-02-05,840849,12379,824024,4446,"IN","IND"
"India","Telangana",2021-02-05,295431,1608,291846,1977,"IN","IND"
"India","Tripura",2021-02-05,33352,391,32950,11,"IN","IND"
"India","Unknown",2021-02-05,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-05,601128,8682,587984,4462,"IN","IND"
"India","Uttarakhand",2021-02-05,96431,1662,93824,945,"IN","IND"
"India","West Bengal",2021-02-05,570981,10201,555788,4992,"IN","IND"
"India","Puducherry",2021-02-06,39270,654,38299,317,"IN","IND"
"India","Punjab",2021-02-06,174439,5640,166643,2156,"IN","IND"
"India","Rajasthan",2021-02-06,318118,2772,313819,1527,"IN","IND"
"India","Sikkim",2021-02-06,6108,135,5898,75,"IN","IND"
"India","Tamil Nadu",2021-02-06,841326,12382,824527,4417,"IN","IND"
"India","Telangana",2021-02-06,295581,1610,292032,1939,"IN","IND"
"India","Tripura",2021-02-06,33352,391,32950,11,"IN","IND"
"India","Unknown",2021-02-06,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-06,601272,8686,588148,4438,"IN","IND"
"India","Uttarakhand",2021-02-06,96478,1664,93877,937,"IN","IND"
"India","West Bengal",2021-02-06,571178,10202,556081,4895,"IN","IND"
"India","Mizoram",2021-02-06,4382,9,4350,23,"IN","IND"
"India","Nagaland",2021-02-06,12148,88,11975,85,"IN","IND"
"India","Odisha",2021-02-06,335548,1909,332842,797,"IN","IND"
"India","Manipur",2021-02-06,29117,372,28636,109,"IN","IND"
"India","Meghalaya",2021-02-06,13845,147,13596,102,"IN","IND"
"India","Jharkhand",2021-02-06,118979,1077,117474,428,"IN","IND"
"India","Karnataka",2021-02-06,942031,12233,923811,5987,"IN","IND"
"India","Kerala",2021-02-06,962363,3848,890720,67795,"IN","IND"
"India","Ladakh",2021-02-06,9744,130,9542,72,"IN","IND"
"India","Lakshadweep",2021-02-06,151,0,65,86,"IN","IND"
"India","Madhya Pradesh",2021-02-06,256214,3820,250320,2074,"IN","IND"
"India","Maharashtra",2021-02-06,2041398,51280,1953926,36192,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-06,5000,62,4932,6,"IN","IND"
"India","Andhra Pradesh",2021-02-06,888350,7159,880179,1012,"IN","IND"
"India","Arunachal Pradesh",2021-02-06,16830,56,16767,7,"IN","IND"
"India","Assam",2021-02-06,217202,1084,214423,1695,"IN","IND"
"India","Bihar",2021-02-06,260095,1515,257971,609,"IN","IND"
"India","Chandigarh",2021-02-06,21088,339,20565,184,"IN","IND"
"India","Chhattisgarh",2021-02-06,307339,3735,299284,4320,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-06,3398,2,3395,1,"IN","IND"
"India","Delhi",2021-02-06,635916,10877,623865,1174,"IN","IND"
"India","Goa",2021-02-06,53838,770,52299,769,"IN","IND"
"India","Gujarat",2021-02-06,263200,4394,256315,2491,"IN","IND"
"India","Haryana",2021-02-06,268364,3027,264429,908,"IN","IND"
"India","Himachal Pradesh",2021-02-06,57851,983,56371,497,"IN","IND"
"India","Jammu and Kashmir",2021-02-06,124850,1944,122275,631,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-07,5001,62,4932,7,"IN","IND"
"India","Arunachal Pradesh",2021-02-07,16830,56,16767,7,"IN","IND"
"India","Assam",2021-02-07,217210,1084,214447,1679,"IN","IND"
"India","Bihar",2021-02-07,260270,1516,258221,533,"IN","IND"
"India","Andhra Pradesh",2021-02-07,888423,7159,880261,1003,"IN","IND"
"India","Chandigarh",2021-02-07,21107,340,20598,169,"IN","IND"
"India","Chhattisgarh",2021-02-07,307525,3741,299494,4290,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-07,3398,2,3395,1,"IN","IND"
"India","Delhi",2021-02-07,636035,10879,624044,1112,"IN","IND"
"India","Goa",2021-02-07,53880,772,52347,761,"IN","IND"
"India","Gujarat",2021-02-07,263444,4395,256670,2379,"IN","IND"
"India","Haryana",2021-02-07,268431,3029,264519,883,"IN","IND"
"India","Himachal Pradesh",2021-02-07,57896,984,56448,464,"IN","IND"
"India","Puducherry",2021-02-07,39292,654,38326,312,"IN","IND"
"India","Punjab",2021-02-07,174646,5642,166828,2176,"IN","IND"
"India","Rajasthan",2021-02-07,318193,2772,313957,1464,"IN","IND"
"India","Sikkim",2021-02-07,6110,135,5905,70,"IN","IND"
"India","Tamil Nadu",2021-02-07,841797,12383,825025,4389,"IN","IND"
"India","Telangana",2021-02-07,295682,1611,292229,1842,"IN","IND"
"India","Tripura",2021-02-07,33352,391,32953,8,"IN","IND"
"India","Unknown",2021-02-07,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-07,601385,8687,588818,3880,"IN","IND"
"India","Jammu and Kashmir",2021-02-07,124909,1944,122335,630,"IN","IND"
"India","Jharkhand",2021-02-07,119017,1078,117508,431,"IN","IND"
"India","Karnataka",2021-02-07,942518,12236,924304,5978,"IN","IND"
"India","Kerala",2021-02-07,968438,3867,896668,67903,"IN","IND"
"India","Ladakh",2021-02-07,9747,130,9545,72,"IN","IND"
"India","Lakshadweep",2021-02-07,153,0,65,88,"IN","IND"
"India","Madhya Pradesh",2021-02-07,256398,3820,250537,2041,"IN","IND"
"India","Maharashtra",2021-02-07,2044071,51310,1955548,37213,"IN","IND"
"India","Manipur",2021-02-07,29126,373,28654,99,"IN","IND"
"India","Meghalaya",2021-02-07,13885,147,13601,137,"IN","IND"
"India","Mizoram",2021-02-07,4383,9,4350,24,"IN","IND"
"India","Nagaland",2021-02-07,12158,88,11975,95,"IN","IND"
"India","Odisha",2021-02-07,335620,1909,332948,763,"IN","IND"
"India","Uttarakhand",2021-02-07,96493,1668,93913,912,"IN","IND"
"India","West Bengal",2021-02-07,571371,10207,556370,4794,"IN","IND"
"India","Maharashtra",2021-02-08,2046287,51325,1958971,35991,"IN","IND"
"India","Manipur",2021-02-08,29130,373,28672,85,"IN","IND"
"India","Meghalaya",2021-02-08,13886,148,13604,134,"IN","IND"
"India","Mizoram",2021-02-08,4386,9,4353,24,"IN","IND"
"India","Nagaland",2021-02-08,12160,88,11988,84,"IN","IND"
"India","Odisha",2021-02-08,335692,1910,333031,751,"IN","IND"
"India","Puducherry",2021-02-08,39318,655,38354,309,"IN","IND"
"India","Tamil Nadu",2021-02-08,842261,12387,825520,4354,"IN","IND"
"India","Telangana",2021-02-08,295831,1612,292415,1804,"IN","IND"
"India","Unknown",2021-02-08,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-08,601455,8691,589322,3442,"IN","IND"
"India","Uttarakhand",2021-02-08,96536,1671,94057,808,"IN","IND"
"India","West Bengal",2021-02-08,571490,10209,556649,4632,"IN","IND"
"India","Punjab",2021-02-08,174838,5653,167073,2112,"IN","IND"
"India","Rajasthan",2021-02-08,318294,2774,314050,1470,"IN","IND"
"India","Sikkim",2021-02-08,6110,135,5908,67,"IN","IND"
"India","Tripura",2021-02-08,33353,391,32955,7,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-08,5005,62,4932,11,"IN","IND"
"India","Andhra Pradesh",2021-02-08,888485,7160,880363,962,"IN","IND"
"India","Arunachal Pradesh",2021-02-08,16831,56,16770,5,"IN","IND"
"India","Assam",2021-02-08,217229,1085,214473,1671,"IN","IND"
"India","Bihar",2021-02-08,260670,1517,258771,382,"IN","IND"
"India","Chandigarh",2021-02-08,21133,341,20623,169,"IN","IND"
"India","Chhattisgarh",2021-02-08,307790,3744,299856,4190,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-08,3398,2,3396,0,"IN","IND"
"India","Delhi",2021-02-08,636160,10882,624182,1096,"IN","IND"
"India","Goa",2021-02-08,53937,772,52432,733,"IN","IND"
"India","Gujarat",2021-02-08,263676,4396,257120,2160,"IN","IND"
"India","Haryana",2021-02-08,268507,3029,264608,870,"IN","IND"
"India","Himachal Pradesh",2021-02-08,57925,984,56483,458,"IN","IND"
"India","Jammu and Kashmir",2021-02-08,124952,1944,122415,593,"IN","IND"
"India","Jharkhand",2021-02-08,119055,1078,117539,438,"IN","IND"
"India","Karnataka",2021-02-08,942846,12239,924654,5953,"IN","IND"
"India","Kerala",2021-02-08,972180,3883,902627,65670,"IN","IND"
"India","Ladakh",2021-02-08,9753,130,9552,71,"IN","IND"
"India","Lakshadweep",2021-02-08,154,0,76,78,"IN","IND"
"India","Madhya Pradesh",2021-02-08,256591,3823,250727,2041,"IN","IND"
"India","Tripura",2021-02-09,33353,391,32955,7,"IN","IND"
"India","Puducherry",2021-02-09,39353,655,38391,307,"IN","IND"
"India","Punjab",2021-02-09,175023,5661,167285,2077,"IN","IND"
"India","Rajasthan",2021-02-09,318384,2774,314175,1435,"IN","IND"
"India","Sikkim",2021-02-09,6110,135,5912,63,"IN","IND"
"India","Tamil Nadu",2021-02-09,842730,12391,826011,4328,"IN","IND"
"India","Kerala",2021-02-09,977394,3902,909102,64390,"IN","IND"
"India","Ladakh",2021-02-09,9758,130,9569,59,"IN","IND"
"India","Telangana",2021-02-09,295988,1613,292578,1797,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-09,5007,62,4932,13,"IN","IND"
"India","Andhra Pradesh",2021-02-09,888555,7160,880478,917,"IN","IND"
"India","Arunachal Pradesh",2021-02-09,16831,56,16771,4,"IN","IND"
"India","Assam",2021-02-09,217256,1086,214490,1680,"IN","IND"
"India","Bihar",2021-02-09,261092,1518,259074,500,"IN","IND"
"India","Chandigarh",2021-02-09,21154,342,20644,168,"IN","IND"
"India","Chhattisgarh",2021-02-09,307996,3746,300078,4172,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-09,3398,2,3396,0,"IN","IND"
"India","Delhi",2021-02-09,636260,10882,624326,1052,"IN","IND"
"India","Goa",2021-02-09,53996,774,52530,692,"IN","IND"
"India","Gujarat",2021-02-09,263910,4397,257473,2040,"IN","IND"
"India","Haryana",2021-02-09,268600,3033,264713,854,"IN","IND"
"India","Himachal Pradesh",2021-02-09,57993,987,56551,455,"IN","IND"
"India","Jammu and Kashmir",2021-02-09,125007,1944,122470,593,"IN","IND"
"India","Jharkhand",2021-02-09,119116,1078,117574,464,"IN","IND"
"India","Karnataka",2021-02-09,943212,12241,925167,5804,"IN","IND"
"India","Lakshadweep",2021-02-09,166,0,93,73,"IN","IND"
"India","Madhya Pradesh",2021-02-09,256758,3825,250946,1987,"IN","IND"
"India","Maharashtra",2021-02-09,2048802,51360,1961525,35917,"IN","IND"
"India","Meghalaya",2021-02-09,13893,148,13608,137,"IN","IND"
"India","Mizoram",2021-02-09,4388,9,4358,21,"IN","IND"
"India","Nagaland",2021-02-09,12166,88,11990,88,"IN","IND"
"India","Odisha",2021-02-09,335797,1910,333139,748,"IN","IND"
"India","Manipur",2021-02-09,29137,373,28687,77,"IN","IND"
"India","Unknown",2021-02-09,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-09,601562,8691,589565,3306,"IN","IND"
"India","Uttarakhand",2021-02-09,96590,1673,94127,790,"IN","IND"
"India","West Bengal",2021-02-09,571636,10215,556925,4496,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-10,5007,62,4932,13,"IN","IND"
"India","Andhra Pradesh",2021-02-10,888605,7161,880599,845,"IN","IND"
"India","Arunachal Pradesh",2021-02-10,16831,56,16771,4,"IN","IND"
"India","Assam",2021-02-10,217267,1086,214507,1674,"IN","IND"
"India","Bihar",2021-02-10,261511,1520,259234,757,"IN","IND"
"India","Chandigarh",2021-02-10,21171,343,20670,158,"IN","IND"
"India","Chhattisgarh",2021-02-10,308218,3755,300390,4073,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-10,3398,2,3396,0,"IN","IND"
"India","Delhi",2021-02-10,636387,10884,624326,1177,"IN","IND"
"India","Goa",2021-02-10,54068,776,52594,698,"IN","IND"
"India","Gujarat",2021-02-10,264165,4397,257968,1800,"IN","IND"
"India","Haryana",2021-02-10,268677,3033,264820,824,"IN","IND"
"India","Himachal Pradesh",2021-02-10,58076,988,56600,488,"IN","IND"
"India","Jammu and Kashmir",2021-02-10,125052,1945,122502,605,"IN","IND"
"India","Jharkhand",2021-02-10,119161,1081,117616,464,"IN","IND"
"India","Karnataka",2021-02-10,943627,12244,925489,5894,"IN","IND"
"India","Kerala",2021-02-10,983374,3920,914847,64607,"IN","IND"
"India","Ladakh",2021-02-10,9762,130,9572,60,"IN","IND"
"India","Lakshadweep",2021-02-10,181,0,118,63,"IN","IND"
"India","Madhya Pradesh",2021-02-10,256899,3827,251121,1951,"IN","IND"
"India","Maharashtra",2021-02-10,2052253,51390,1963946,36917,"IN","IND"
"India","Manipur",2021-02-10,29148,373,28726,49,"IN","IND"
"India","Meghalaya",2021-02-10,13924,148,13612,164,"IN","IND"
"India","Mizoram",2021-02-10,4390,9,4359,22,"IN","IND"
"India","Nagaland",2021-02-10,12168,88,11993,87,"IN","IND"
"India","Odisha",2021-02-10,335889,1910,333220,759,"IN","IND"
"India","Puducherry",2021-02-10,39372,656,38423,293,"IN","IND"
"India","Punjab",2021-02-10,175252,5675,167465,2112,"IN","IND"
"India","Rajasthan",2021-02-10,318491,2777,314264,1450,"IN","IND"
"India","Sikkim",2021-02-10,6111,135,5916,60,"IN","IND"
"India","Tamil Nadu",2021-02-10,843209,12396,826504,4309,"IN","IND"
"India","Telangana",2021-02-10,296134,1613,292696,1825,"IN","IND"
"India","Tripura",2021-02-10,33353,391,32957,5,"IN","IND"
"India","Unknown",2021-02-10,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-10,601723,8696,589771,3256,"IN","IND"
"India","Uttarakhand",2021-02-10,96625,1673,94240,712,"IN","IND"
"India","West Bengal",2021-02-10,571815,10220,557208,4387,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-11,5007,62,4932,13,"IN","IND"
"India","Andhra Pradesh",2021-02-11,888692,7161,880678,853,"IN","IND"
"India","Arunachal Pradesh",2021-02-11,16832,56,16771,5,"IN","IND"
"India","Assam",2021-02-11,217277,1086,214530,1661,"IN","IND"
"India","Bihar",2021-02-11,261568,1521,259347,700,"IN","IND"
"India","Chandigarh",2021-02-11,21184,344,20700,140,"IN","IND"
"India","Chhattisgarh",2021-02-11,308472,3759,301238,3475,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-11,3398,2,3396,0,"IN","IND"
"India","Delhi",2021-02-11,636529,10886,624592,1051,"IN","IND"
"India","Goa",2021-02-11,54113,776,52653,684,"IN","IND"
"India","Gujarat",2021-02-11,264450,4399,258270,1781,"IN","IND"
"India","Haryana",2021-02-11,268783,3034,264901,848,"IN","IND"
"India","Himachal Pradesh",2021-02-11,58112,989,56630,493,"IN","IND"
"India","Jammu and Kashmir",2021-02-11,125117,1947,122542,628,"IN","IND"
"India","Jharkhand",2021-02-11,119206,1081,117669,456,"IN","IND"
"India","Karnataka",2021-02-11,944057,12251,925829,5977,"IN","IND"
"India","Kerala",2021-02-11,988655,3936,920539,64180,"IN","IND"
"India","Ladakh",2021-02-11,9762,130,9580,52,"IN","IND"
"India","Lakshadweep",2021-02-11,187,0,119,68,"IN","IND"
"India","Madhya Pradesh",2021-02-11,257068,3828,251320,1920,"IN","IND"
"India","Maharashtra",2021-02-11,2052905,51415,1970053,31437,"IN","IND"
"India","Manipur",2021-02-11,29155,373,28729,53,"IN","IND"
"India","Meghalaya",2021-02-11,13931,148,13617,166,"IN","IND"
"India","Mizoram",2021-02-11,4391,9,4361,21,"IN","IND"
"India","Nagaland",2021-02-11,12175,88,11998,89,"IN","IND"
"India","Odisha",2021-02-11,335984,1910,333280,794,"IN","IND"
"India","Puducherry",2021-02-11,39397,656,38445,296,"IN","IND"
"India","Punjab",2021-02-11,175558,5682,167652,2224,"IN","IND"
"India","Rajasthan",2021-02-11,318602,2779,314438,1385,"IN","IND"
"India","Sikkim",2021-02-11,6113,135,5916,62,"IN","IND"
"India","Tamil Nadu",2021-02-11,843690,12402,826994,4294,"IN","IND"
"India","Telangana",2021-02-11,296277,1614,292848,1815,"IN","IND"
"India","Tripura",2021-02-11,33353,391,32959,3,"IN","IND"
"India","Unknown",2021-02-11,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-11,601898,8696,589882,3320,"IN","IND"
"India","Uttarakhand",2021-02-11,96673,1676,94328,669,"IN","IND"
"India","West Bengal",2021-02-11,572032,10225,557494,4313,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-12,5007,62,4934,11,"IN","IND"
"India","Andhra Pradesh",2021-02-12,888760,7162,880784,814,"IN","IND"
"India","Arunachal Pradesh",2021-02-12,16832,56,16771,5,"IN","IND"
"India","Assam",2021-02-12,217285,1086,214542,1657,"IN","IND"
"India","Bihar",2021-02-12,261646,1522,259433,691,"IN","IND"
"India","Chandigarh",2021-02-12,21203,344,20717,142,"IN","IND"
"India","Chhattisgarh",2021-02-12,308701,3766,301648,3287,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-12,3398,2,3396,0,"IN","IND"
"India","Delhi",2021-02-12,636670,10889,624728,1053,"IN","IND"
"India","Goa",2021-02-12,54152,777,52780,595,"IN","IND"
"India","Gujarat",2021-02-12,264718,4400,258551,1767,"IN","IND"
"India","Haryana",2021-02-12,268887,3035,265015,837,"IN","IND"
"India","Himachal Pradesh",2021-02-12,58142,990,56647,505,"IN","IND"
"India","Jammu and Kashmir",2021-02-12,125208,1948,122626,634,"IN","IND"
"India","Jharkhand",2021-02-12,119242,1081,117720,441,"IN","IND"
"India","Karnataka",2021-02-12,944437,12259,926234,5944,"IN","IND"
"India","Kerala",2021-02-12,994052,3954,925871,64227,"IN","IND"
"India","Ladakh",2021-02-12,9763,130,9583,50,"IN","IND"
"India","Lakshadweep",2021-02-12,188,0,119,69,"IN","IND"
"India","Madhya Pradesh",2021-02-12,257229,3829,251538,1862,"IN","IND"
"India","Maharashtra",2021-02-12,2056575,51451,1972475,32649,"IN","IND"
"India","Manipur",2021-02-12,29166,373,28737,56,"IN","IND"
"India","Meghalaya",2021-02-12,13932,148,13620,164,"IN","IND"
"India","Mizoram",2021-02-12,4392,9,4363,20,"IN","IND"
"India","Nagaland",2021-02-12,12176,88,12011,77,"IN","IND"
"India","Odisha",2021-02-12,336042,1910,333351,781,"IN","IND"
"India","Puducherry",2021-02-12,39416,656,38476,284,"IN","IND"
"India","Punjab",2021-02-12,175804,5690,167814,2300,"IN","IND"
"India","Rajasthan",2021-02-12,318710,2780,314523,1407,"IN","IND"
"India","Sikkim",2021-02-12,6116,135,5920,61,"IN","IND"
"India","Tamil Nadu",2021-02-12,844173,12408,827480,4285,"IN","IND"
"India","Telangana",2021-02-12,296428,1614,293033,1781,"IN","IND"
"India","Tripura",2021-02-12,33353,391,32960,2,"IN","IND"
"India","Unknown",2021-02-12,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-12,602001,8698,590071,3232,"IN","IND"
"India","Uttarakhand",2021-02-12,96722,1678,94396,648,"IN","IND"
"India","West Bengal",2021-02-12,572220,10229,557758,4233,"IN","IND"
"India","Rajasthan",2021-02-13,318820,2781,314630,1409,"IN","IND"
"India","Sikkim",2021-02-13,6116,135,5922,59,"IN","IND"
"India","Tamil Nadu",2021-02-13,844650,12413,827962,4275,"IN","IND"
"India","Telangana",2021-02-13,296574,1616,293210,1748,"IN","IND"
"India","Tripura",2021-02-13,33353,391,32960,2,"IN","IND"
"India","Unknown",2021-02-13,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-02-13,602089,8699,590292,3098,"IN","IND"
"India","Uttarakhand",2021-02-13,96766,1680,94449,637,"IN","IND"
"India","West Bengal",2021-02-13,572405,10230,558015,4160,"IN","IND"
"India","Andaman and Nicobar Islands",2021-02-13,5009,62,4938,9,"IN","IND"
"India","Andhra Pradesh",2021-02-13,888814,7162,880855,797,"IN","IND"
"India","Arunachal Pradesh",2021-02-13,16832,56,16772,4,"IN","IND"
"India","Assam",2021-02-13,217288,1087,214570,1631,"IN","IND"
"India","Bihar",2021-02-13,261690,1524,259513,653,"IN","IND"
"India","Chandigarh",2021-02-13,21220,345,20752,123,"IN","IND"
"India","Chhattisgarh",2021-02-13,308930,3771,301904,3255,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-02-13,3400,2,3396,2,"IN","IND"
"India","Delhi",2021-02-13,636796,10889,624866,1041,"IN","IND"
"India","Goa",2021-02-13,54193,778,52831,584,"IN","IND"
"India","Gujarat",2021-02-13,264997,4400,258834,1763,"IN","IND"
"India","Haryana",2021-02-13,268969,3039,265085,845,"IN","IND"
"India","Himachal Pradesh",2021-02-13,58201,992,56685,524,"IN","IND"
"India","Jammu and Kashmir",2021-02-13,125268,1949,122703,616,"IN","IND"
"India","Jharkhand",2021-02-13,119283,1082,117749,452,"IN","IND"
"India","Karnataka",2021-02-13,944856,12263,926664,5929,"IN","IND"
"India","Kerala",2021-02-13,999523,3970,931706,63847,"IN","IND"
"India","Ladakh",2021-02-13,9765,130,9586,49,"IN","IND"
"India","Lakshadweep",2021-02-13,224,0,134,90,"IN","IND"
